dep;jour;n_dose1;n_complet;n_rappel;n_cum_dose1;n_cum_complet;n_cum_rappel;couv_dose1;couv_complet;couv_rappel
02;2021-01-24;61;1;0;10723;71;0;2.4;0.0;0.0
02;2021-01-25;430;13;0;11153;84;0;2.5;0.0;0.0
02;2021-01-26;648;18;0;11801;102;0;2.6;0.0;0.0
02;2021-01-27;188;4;0;11989;106;0;2.7;0.0;0.0
02;2021-01-28;112;229;0;12101;335;0;2.7;0.1;0.0
02;2021-01-29;142;416;0;12243;751;0;2.7;0.2;0.0
02;2021-01-30;13;16;0;12256;767;0;2.7;0.2;0.0
02;2021-01-31;1;10;0;12257;777;0;2.7;0.2;0.0
02;2021-02-01;18;208;0;12275;985;0;2.7;0.2;0.0
02;2021-02-02;71;307;0;12346;1292;0;2.7;0.3;0.0
02;2021-02-03;142;331;0;12488;1623;0;2.8;0.4;0.0
02;2021-02-04;255;363;0;12743;1986;0;2.8;0.4;0.0
02;2021-02-05;234;415;0;12977;2401;0;2.9;0.5;0.0
02;2021-02-06;65;162;0;13042;2563;0;2.9;0.6;0.0
02;2021-02-07;8;1;0;13050;2564;0;2.9;0.6;0.0
02;2021-02-08;297;428;0;13347;2992;0;3.0;0.7;0.0
02;2021-02-09;328;667;0;13675;3659;0;3.0;0.8;0.0
02;2021-02-10;464;992;0;14139;4651;0;3.1;1.0;0.0
02;2021-02-11;882;1671;0;15021;6322;0;3.3;1.4;0.0
02;2021-02-12;834;1007;0;15855;7329;0;3.5;1.6;0.0
02;2021-02-13;280;157;0;16135;7486;0;3.6;1.7;0.0
02;2021-02-14;1;3;0;16136;7489;0;3.6;1.7;0.0
02;2021-02-15;338;680;0;16474;8169;0;3.7;1.8;0.0
02;2021-02-16;423;551;0;16897;8720;0;3.8;1.9;0.0
02;2021-02-17;501;621;0;17398;9341;0;3.9;2.1;0.0
02;2021-02-18;521;452;0;17919;9793;0;4.0;2.2;0.0
02;2021-02-19;441;558;0;18360;10351;0;4.1;2.3;0.0
02;2021-02-20;365;226;0;18725;10577;0;4.2;2.4;0.0
02;2021-02-21;31;19;0;18756;10596;0;4.2;2.4;0.0
02;2021-02-22;368;335;0;19124;10931;0;4.3;2.4;0.0
02;2021-02-23;444;372;0;19568;11303;0;4.4;2.5;0.0
02;2021-02-24;608;175;0;20176;11478;0;4.5;2.6;0.0
02;2021-02-25;883;183;0;21059;11661;0;4.7;2.6;0.0
02;2021-02-26;835;113;0;21894;11774;0;4.9;2.6;0.0
02;2021-02-27;455;24;0;22349;11798;0;5.0;2.6;0.0
02;2021-02-28;49;1;0;22398;11799;0;5.0;2.6;0.0
02;2021-03-01;665;33;0;23063;11832;0;5.1;2.6;0.0
02;2021-03-02;999;162;0;24062;11994;0;5.4;2.7;0.0
02;2021-03-03;768;206;0;24830;12200;0;5.5;2.7;0.0
02;2021-03-04;1189;628;0;26019;12828;0;5.8;2.9;0.0
02;2021-03-05;1099;511;0;27118;13339;0;6.0;3.0;0.0
02;2021-03-06;2178;118;0;29296;13457;0;6.5;3.0;0.0
02;2021-03-07;1497;56;0;30793;13513;0;6.8;3.0;0.0
02;2021-03-08;610;363;0;31403;13876;0;7.0;3.1;0.0
02;2021-03-09;1015;418;0;32418;14294;0;7.2;3.2;0.0
02;2021-03-10;926;453;0;33344;14747;0;7.4;3.3;0.0
02;2021-03-11;1368;388;0;34712;15135;0;7.7;3.4;0.0
02;2021-03-12;1767;405;0;36479;15540;0;8.1;3.5;0.0
02;2021-03-13;2654;243;0;39133;15783;0;8.7;3.5;0.0
02;2021-03-14;1390;46;0;40523;15829;0;9.0;3.5;0.0
02;2021-03-15;636;407;0;41159;16236;0;9.2;3.6;0.0
02;2021-03-16;883;411;0;42042;16647;0;9.4;3.7;0.0
02;2021-03-17;789;466;0;42831;17113;0;9.5;3.8;0.0
02;2021-03-18;691;638;0;43522;17751;0;9.7;3.9;0.0
02;2021-03-19;1249;305;0;44771;18056;0;10.0;4.0;0.0
02;2021-03-20;2472;164;0;47243;18220;0;10.5;4.1;0.0
02;2021-03-21;1406;78;0;48649;18298;0;10.8;4.1;0.0
02;2021-03-22;801;483;0;49450;18781;0;11.0;4.2;0.0
02;2021-03-23;1270;557;0;50720;19338;0;11.3;4.3;0.0
02;2021-03-24;1674;516;0;52394;19854;0;11.7;4.4;0.0
02;2021-03-25;1836;607;0;54230;20461;0;12.1;4.6;0.0
02;2021-03-26;2508;501;0;56738;20962;0;12.6;4.7;0.0
02;2021-03-27;2525;158;0;59263;21120;0;13.2;4.7;0.0
02;2021-03-28;692;21;0;59955;21141;0;13.3;4.7;0.0
02;2021-03-29;1118;853;0;61073;21994;0;13.6;4.9;0.0
02;2021-03-30;1632;838;0;62705;22832;0;13.9;5.1;0.0
02;2021-03-31;1401;733;0;64106;23565;0;14.3;5.2;0.0
02;2021-04-01;1408;871;0;65514;24436;0;14.6;5.4;0.0
02;2021-04-02;1351;1212;0;66865;25648;0;14.9;5.7;0.0
02;2021-04-03;2644;869;0;69509;26517;0;15.5;5.9;0.0
02;2021-04-04;729;241;0;70238;26758;0;15.6;6.0;0.0
02;2021-04-05;1534;133;0;71772;26891;0;16.0;6.0;0.0
02;2021-04-06;1561;868;0;73333;27759;0;16.3;6.2;0.0
02;2021-04-07;1861;802;0;75194;28561;0;16.7;6.4;0.0
02;2021-04-08;1981;1143;0;77175;29704;0;17.2;6.6;0.0
02;2021-04-09;2573;1141;0;79748;30845;0;17.7;6.9;0.0
02;2021-04-10;2556;1213;0;82304;32058;0;18.3;7.1;0.0
02;2021-04-11;498;421;0;82802;32479;0;18.4;7.2;0.0
02;2021-04-12;1836;645;0;84638;33124;0;18.8;7.4;0.0
02;2021-04-13;1705;946;0;86343;34070;0;19.2;7.6;0.0
02;2021-04-14;2727;1005;0;89070;35075;0;19.8;7.8;0.0
02;2021-04-15;2740;869;0;91810;35944;0;20.4;8.0;0.0
02;2021-04-16;2590;1184;0;94400;37128;0;21.0;8.3;0.0
02;2021-04-17;1922;2130;0;96322;39258;0;21.4;8.7;0.0
02;2021-04-18;272;786;0;96594;40044;0;21.5;8.9;0.0
02;2021-04-19;1228;690;0;97822;40734;0;21.8;9.1;0.0
02;2021-04-20;1718;842;0;99540;41576;0;22.1;9.2;0.0
02;2021-04-21;1664;1094;0;101204;42670;0;22.5;9.5;0.0
02;2021-04-22;1883;841;0;103087;43511;0;22.9;9.7;0.0
02;2021-04-23;2075;1443;0;105162;44954;0;23.4;10.0;0.0
02;2021-04-24;1722;1677;0;106884;46631;0;23.8;10.4;0.0
02;2021-04-25;480;303;0;107364;46934;0;23.9;10.4;0.0
02;2021-04-26;1400;675;0;108764;47609;0;24.2;10.6;0.0
02;2021-04-27;1782;1176;0;110546;48785;0;24.6;10.9;0.0
02;2021-04-28;1785;1490;0;112331;50275;0;25.0;11.2;0.0
02;2021-04-29;2012;1271;0;114343;51546;0;25.4;11.5;0.0
02;2021-04-30;2840;1690;0;117183;53236;0;26.1;11.8;0.0
02;2021-05-01;2208;1245;0;119391;54481;0;26.6;12.1;0.0
02;2021-05-02;1926;548;0;121317;55029;0;27.0;12.2;0.0
02;2021-05-03;2362;1040;0;123679;56069;0;27.5;12.5;0.0
02;2021-05-04;1746;1393;0;125425;57462;0;27.9;12.8;0.0
02;2021-05-05;2629;1934;0;128054;59396;0;28.5;13.2;0.0
02;2021-05-06;2535;1924;0;130589;61320;0;29.0;13.6;0.0
02;2021-05-07;2674;2293;0;133263;63613;0;29.6;14.2;0.0
02;2021-05-08;2939;1068;0;136202;64681;0;30.3;14.4;0.0
02;2021-05-09;1907;445;0;138109;65126;0;30.7;14.5;0.0
02;2021-05-10;2537;1630;0;140646;66756;0;31.3;14.8;0.0
02;2021-05-11;3148;1664;0;143794;68420;0;32.0;15.2;0.0
02;2021-05-12;2939;1778;0;146733;70198;0;32.6;15.6;0.0
02;2021-05-13;3047;1013;0;149780;71211;0;33.3;15.8;0.0
02;2021-05-14;3690;1326;0;153470;72537;0;34.1;16.1;0.0
02;2021-05-15;4409;1205;0;157879;73742;0;35.1;16.4;0.0
02;2021-05-16;2861;222;0;160740;73964;0;35.8;16.5;0.0
02;2021-05-17;2416;774;0;163156;74738;0;36.3;16.6;0.0
02;2021-05-18;3032;1063;0;166188;75801;0;37.0;16.9;0.0
02;2021-05-19;3064;1111;0;169252;76912;0;37.6;17.1;0.0
02;2021-05-20;3672;1302;0;172924;78214;0;38.5;17.4;0.0
02;2021-05-21;3819;1167;0;176743;79381;0;39.3;17.7;0.0
02;2021-05-22;5287;1045;0;182030;80426;0;40.5;17.9;0.0
02;2021-05-23;2584;250;0;184614;80676;0;41.1;17.9;0.0
02;2021-05-24;3267;541;0;187881;81217;0;41.8;18.1;0.0
02;2021-05-25;2317;1278;0;190198;82495;0;42.3;18.4;0.0
02;2021-05-26;3107;1562;0;193305;84057;0;43.0;18.7;0.0
02;2021-05-27;3769;1580;0;197074;85637;0;43.8;19.0;0.0
02;2021-05-28;3631;1738;0;200705;87375;0;44.6;19.4;0.0
02;2021-05-29;3977;1642;0;204682;89017;0;45.5;19.8;0.0
02;2021-05-30;1368;201;0;206050;89218;0;45.8;19.8;0.0
02;2021-05-31;2573;1277;0;208623;90495;0;46.4;20.1;0.0
02;2021-06-01;3001;1913;0;211624;92408;0;47.1;20.6;0.0
02;2021-06-02;3292;1786;0;214916;94194;0;47.8;21.0;0.0
02;2021-06-03;3077;1953;0;217993;96147;0;48.5;21.4;0.0
02;2021-06-04;3356;2155;0;221349;98302;0;49.2;21.9;0.0
02;2021-06-05;3314;1855;0;224663;100157;0;50.0;22.3;0.0
02;2021-06-06;1585;278;0;226248;100435;0;50.3;22.3;0.0
02;2021-06-07;1827;1646;0;228075;102081;0;50.7;22.7;0.0
02;2021-06-08;2189;1972;0;230264;104053;0;51.2;23.1;0.0
02;2021-06-09;2238;1897;0;232502;105950;0;51.7;23.6;0.0
02;2021-06-10;2155;2080;0;234657;108030;0;52.2;24.0;0.0
02;2021-06-11;2300;3230;0;236957;111260;0;52.7;24.7;0.0
02;2021-06-12;2237;2809;0;239194;114069;0;53.2;25.4;0.0
02;2021-06-13;634;1455;0;239828;115524;0;53.3;25.7;0.0
02;2021-06-14;1117;2618;0;240945;118142;0;53.6;26.3;0.0
02;2021-06-15;1705;2697;0;242650;120839;0;54.0;26.9;0.0
02;2021-06-16;1595;2993;0;244245;123832;0;54.3;27.5;0.0
02;2021-06-17;1886;3161;0;246131;126993;0;54.7;28.2;0.0
02;2021-06-18;2319;3826;0;248450;130819;0;55.3;29.1;0.0
02;2021-06-19;1796;3908;0;250246;134727;0;55.7;30.0;0.0
02;2021-06-20;615;1559;0;250861;136286;0;55.8;30.3;0.0
02;2021-06-21;851;3348;0;251712;139634;0;56.0;31.1;0.0
02;2021-06-22;1235;3847;2;252947;143481;2;56.3;31.9;0.0
02;2021-06-23;1403;3731;0;254350;147212;2;56.6;32.7;0.0
02;2021-06-24;1414;3312;0;255764;150524;2;56.9;33.5;0.0
02;2021-06-25;1462;4863;0;257226;155387;2;57.2;34.6;0.0
02;2021-06-26;1322;4441;0;258548;159828;2;57.5;35.6;0.0
02;2021-06-27;563;2342;0;259111;162170;2;57.6;36.1;0.0
02;2021-06-28;902;3267;0;260013;165437;2;57.8;36.8;0.0
02;2021-06-29;1000;3235;0;261013;168672;2;58.1;37.5;0.0
02;2021-06-30;1447;3424;0;262460;172096;2;58.4;38.3;0.0
02;2021-07-01;1370;3768;0;263830;175864;2;58.7;39.1;0.0
02;2021-07-02;1426;5190;0;265256;181054;2;59.0;40.3;0.0
02;2021-07-03;1043;5793;0;266299;186847;2;59.2;41.6;0.0
02;2021-07-04;528;2300;0;266827;189147;2;59.4;42.1;0.0
02;2021-07-05;690;3992;0;267517;193139;2;59.5;43.0;0.0
02;2021-07-06;870;3352;1;268387;196491;3;59.7;43.7;0.0
02;2021-07-07;1405;3855;2;269792;200346;5;60.0;44.6;0.0
02;2021-07-08;1548;3951;0;271340;204297;5;60.4;45.4;0.0
02;2021-07-09;1411;4359;0;272751;208656;5;60.7;46.4;0.0
02;2021-07-10;1382;4484;0;274133;213140;5;61.0;47.4;0.0
02;2021-07-11;491;1865;0;274624;215005;5;61.1;47.8;0.0
02;2021-07-12;1446;3806;0;276070;218811;5;61.4;48.7;0.0
02;2021-07-13;2212;3851;0;278282;222662;5;61.9;49.5;0.0
02;2021-07-14;1527;1630;0;279809;224292;5;62.2;49.9;0.0
02;2021-07-15;2867;3799;0;282676;228091;5;62.9;50.7;0.0
02;2021-07-16;3294;4484;0;285970;232575;5;63.6;51.7;0.0
02;2021-07-17;3441;4272;0;289411;236847;5;64.4;52.7;0.0
02;2021-07-18;1716;1511;0;291127;238358;5;64.8;53.0;0.0
02;2021-07-19;3240;3134;0;294367;241492;5;65.5;53.7;0.0
02;2021-07-20;3545;3501;0;297912;244993;5;66.3;54.5;0.0
02;2021-07-21;3947;3123;0;301859;248116;5;67.1;55.2;0.0
02;2021-07-22;3541;2986;0;305400;251102;5;67.9;55.9;0.0
02;2021-07-23;3487;3693;0;308887;254795;5;68.7;56.7;0.0
02;2021-07-24;4234;3575;0;313121;258370;5;69.7;57.5;0.0
02;2021-07-25;1937;1004;0;315058;259374;5;70.1;57.7;0.0
02;2021-07-26;3777;2277;0;318835;261651;5;70.9;58.2;0.0
02;2021-07-27;3825;2330;0;322660;263981;5;71.8;58.7;0.0
02;2021-07-28;3523;2310;0;326183;266291;5;72.6;59.2;0.0
02;2021-07-29;2996;2342;0;329179;268633;5;73.2;59.8;0.0
02;2021-07-30;3541;2485;0;332720;271118;5;74.0;60.3;0.0
02;2021-07-31;4076;2333;0;336796;273451;5;74.9;60.8;0.0
02;2021-08-01;1443;668;0;338239;274119;5;75.2;61.0;0.0
02;2021-08-02;2321;1684;0;340560;275803;5;75.8;61.3;0.0
02;2021-08-03;2894;2044;0;343454;277847;5;76.4;61.8;0.0
02;2021-08-04;2961;1833;0;346415;279680;5;77.1;62.2;0.0
02;2021-08-05;2227;2397;0;348642;282077;5;77.6;62.7;0.0
02;2021-08-06;2393;2828;0;351035;284905;5;78.1;63.4;0.0
02;2021-08-07;2730;2800;0;353765;287705;5;78.7;64.0;0.0
02;2021-08-08;1010;1346;0;354775;289051;5;78.9;64.3;0.0
02;2021-08-09;1948;2696;0;356723;291747;5;79.3;64.9;0.0
02;2021-08-10;1974;2652;0;358697;294399;5;79.8;65.5;0.0
02;2021-08-11;1760;2253;0;360457;296652;5;80.2;66.0;0.0
02;2021-08-12;1390;2400;0;361847;299052;5;80.5;66.5;0.0
02;2021-08-13;1738;2949;0;363585;302001;5;80.9;67.2;0.0
02;2021-08-14;1802;3619;0;365387;305620;5;81.3;68.0;0.0
02;2021-08-15;207;572;0;365594;306192;5;81.3;68.1;0.0
02;2021-08-16;1334;3709;0;366928;309901;5;81.6;68.9;0.0
02;2021-08-17;1496;2989;0;368424;312890;5;82.0;69.6;0.0
02;2021-08-18;1611;3209;0;370035;316099;5;82.3;70.3;0.0
02;2021-08-19;1201;3339;0;371236;319438;5;82.6;71.1;0.0
02;2021-08-20;1264;3142;0;372500;322580;5;82.9;71.8;0.0
02;2021-08-21;1494;4030;0;373994;326610;5;83.2;72.7;0.0
02;2021-08-22;401;1550;0;374395;328160;5;83.3;73.0;0.0
02;2021-08-23;1124;3162;0;375519;331322;5;83.5;73.7;0.0
02;2021-08-24;963;2495;0;376482;333817;5;83.7;74.3;0.0
02;2021-08-25;1074;2835;0;377556;336652;5;84.0;74.9;0.0
02;2021-08-26;957;2617;0;378513;339269;5;84.2;75.5;0.0
02;2021-08-27;1016;2826;0;379529;342095;5;84.4;76.1;0.0
02;2021-08-28;1271;3586;0;380800;345681;5;84.7;76.9;0.0
02;2021-08-29;318;1172;0;381118;346853;5;84.8;77.2;0.0
02;2021-08-30;950;2640;44;382068;349493;49;85.0;77.7;0.0
02;2021-08-31;875;2297;97;382943;351790;146;85.2;78.3;0.0
02;2021-09-01;740;1661;146;383683;353451;292;85.3;78.6;0.1
02;2021-09-02;673;1721;171;384356;355172;463;85.5;79.0;0.1
02;2021-09-03;679;1891;193;385035;357063;656;85.6;79.4;0.1
02;2021-09-04;872;2973;90;385907;360036;746;85.8;80.1;0.2
02;2021-09-05;229;456;72;386136;360492;818;85.9;80.2;0.2
02;2021-09-06;447;997;157;386583;361489;975;86.0;80.4;0.2
02;2021-09-07;453;1301;218;387036;362790;1193;86.1;80.7;0.3
02;2021-09-08;518;1776;160;387554;364566;1353;86.2;81.1;0.3
02;2021-09-09;434;1230;165;387988;365796;1518;86.3;81.4;0.3
02;2021-09-10;575;1415;212;388563;367211;1730;86.4;81.7;0.4
02;2021-09-11;746;2225;176;389309;369436;1906;86.6;82.2;0.4
02;2021-09-12;98;288;18;389407;369724;1924;86.6;82.2;0.4
02;2021-09-13;439;970;280;389846;370694;2204;86.7;82.5;0.5
02;2021-09-14;440;889;356;390286;371583;2560;86.8;82.7;0.6
02;2021-09-15;444;1360;572;390730;372943;3132;86.9;83.0;0.7
02;2021-09-16;445;844;412;391175;373787;3544;87.0;83.1;0.8
02;2021-09-17;578;979;463;391753;374766;4007;87.1;83.4;0.9
02;2021-09-18;550;2034;229;392303;376800;4236;87.3;83.8;0.9
02;2021-09-19;76;241;27;392379;377041;4263;87.3;83.9;0.9
02;2021-09-20;293;635;484;392672;377676;4747;87.3;84.0;1.1
02;2021-09-21;277;638;504;392949;378314;5251;87.4;84.2;1.2
02;2021-09-22;351;938;533;393300;379252;5784;87.5;84.4;1.3
02;2021-09-23;263;577;522;393563;379829;6306;87.5;84.5;1.4
02;2021-09-24;282;730;383;393845;380559;6689;87.6;84.7;1.5
02;2021-09-25;313;1204;301;394158;381763;6990;87.7;84.9;1.6
02;2021-09-26;38;159;13;394196;381922;7003;87.7;85.0;1.6
02;2021-09-27;169;393;420;394365;382315;7423;87.7;85.0;1.7
02;2021-09-28;165;386;455;394530;382701;7878;87.8;85.1;1.8
02;2021-09-29;227;460;529;394757;383161;8407;87.8;85.2;1.9
02;2021-09-30;232;473;458;394989;383634;8865;87.9;85.3;2.0
02;2021-10-01;354;671;507;395343;384305;9372;87.9;85.5;2.1
02;2021-10-02;392;875;323;395735;385180;9695;88.0;85.7;2.2
02;2021-10-03;33;69;23;395768;385249;9718;88.0;85.7;2.2
02;2021-10-04;157;386;529;395925;385635;10247;88.1;85.8;2.3
02;2021-10-05;176;332;402;396101;385967;10649;88.1;85.9;2.4
02;2021-10-06;253;437;532;396354;386404;11181;88.2;86.0;2.5
02;2021-10-07;219;431;588;396573;386835;11769;88.2;86.0;2.6
02;2021-10-08;309;595;691;396882;387430;12460;88.3;86.2;2.8
02;2021-10-09;313;700;498;397195;388130;12958;88.4;86.3;2.9
02;2021-10-10;31;67;23;397226;388197;12981;88.4;86.4;2.9
02;2021-10-11;177;324;414;397403;388521;13395;88.4;86.4;3.0
02;2021-10-12;140;295;509;397543;388816;13904;88.4;86.5;3.1
02;2021-10-13;237;401;662;397780;389217;14566;88.5;86.6;3.2
02;2021-10-14;210;319;566;397990;389536;15132;88.5;86.6;3.4
02;2021-10-15;282;430;763;398272;389966;15895;88.6;86.7;3.5
02;2021-10-16;307;409;495;398579;390375;16390;88.7;86.8;3.6
02;2021-10-17;15;31;10;398594;390406;16400;88.7;86.8;3.6
02;2021-10-18;158;241;566;398752;390647;16966;88.7;86.9;3.8
02;2021-10-19;121;227;419;398873;390874;17385;88.7;86.9;3.9
02;2021-10-20;259;293;886;399132;391167;18271;88.8;87.0;4.1
02;2021-10-21;151;248;611;399283;391415;18882;88.8;87.1;4.2
02;2021-10-22;293;414;988;399576;391829;19870;88.9;87.2;4.4
02;2021-10-23;226;382;446;399802;392211;20316;88.9;87.2;4.5
02;2021-10-24;6;8;11;399808;392219;20327;88.9;87.2;4.5
02;2021-10-25;147;216;721;399955;392435;21048;89.0;87.3;4.7
02;2021-10-26;80;150;600;400035;392585;21648;89.0;87.3;4.8
02;2021-10-27;168;251;839;400203;392836;22487;89.0;87.4;5.0
02;2021-10-28;159;207;719;400362;393043;23206;89.1;87.4;5.2
02;2021-10-29;270;376;1080;400632;393419;24286;89.1;87.5;5.4
02;2021-10-30;140;288;483;400772;393707;24769;89.1;87.6;5.5
02;2021-10-31;11;15;33;400783;393722;24802;89.2;87.6;5.5
02;2021-11-01;14;13;9;400797;393735;24811;89.2;87.6;5.5
02;2021-11-02;133;194;697;400930;393929;25508;89.2;87.6;5.7
02;2021-11-03;218;285;1043;401148;394214;26551;89.2;87.7;5.9
02;2021-11-04;140;231;746;401288;394445;27297;89.3;87.7;6.1
02;2021-11-05;203;318;1227;401491;394763;28524;89.3;87.8;6.3
02;2021-11-06;151;237;496;401642;395000;29020;89.3;87.9;6.5
02;2021-11-07;23;28;101;401665;395028;29121;89.3;87.9;6.5
02;2021-11-08;102;140;839;401767;395168;29960;89.4;87.9;6.7
02;2021-11-09;114;162;1147;401881;395330;31107;89.4;87.9;6.9
02;2021-11-10;175;281;1458;402056;395611;32565;89.4;88.0;7.2
02;2021-11-11;8;20;72;402064;395631;32637;89.4;88.0;7.3
02;2021-11-12;220;320;1539;402284;395951;34176;89.5;88.1;7.6
02;2021-11-13;174;271;1038;402458;396222;35214;89.5;88.1;7.8
02;2021-11-14;9;9;87;402467;396231;35301;89.5;88.1;7.9
02;2021-11-15;96;138;1174;402563;396369;36475;89.5;88.2;8.1
02;2021-11-16;118;120;1278;402681;396489;37753;89.6;88.2;8.4
02;2021-11-17;219;234;1617;402900;396723;39370;89.6;88.2;8.8
02;2021-11-18;144;201;1840;403044;396924;41210;89.7;88.3;9.2
02;2021-11-19;242;268;1978;403286;397192;43188;89.7;88.4;9.6
02;2021-11-20;175;192;923;403461;397384;44111;89.7;88.4;9.8
02;2021-11-21;7;10;69;403468;397394;44180;89.7;88.4;9.8
02;2021-11-22;164;103;1412;403632;397497;45592;89.8;88.4;10.1
02;2021-11-23;136;114;1279;403768;397611;46871;89.8;88.4;10.4
02;2021-11-24;184;218;1663;403952;397829;48534;89.9;88.5;10.8
02;2021-11-25;171;157;1852;404123;397986;50386;89.9;88.5;11.2
02;2021-11-26;241;239;3318;404364;398225;53704;89.9;88.6;11.9
02;2021-11-27;231;179;2504;404595;398404;56208;90.0;88.6;12.5
02;2021-11-28;40;24;1597;404635;398428;57805;90.0;88.6;12.9
02;2021-11-29;102;110;2650;404737;398538;60455;90.0;88.7;13.4
02;2021-11-30;140;144;3558;404877;398682;64013;90.1;88.7;14.2
02;2021-12-01;149;184;3731;405026;398866;67744;90.1;88.7;15.1
02;2021-12-02;135;80;4163;405161;398946;71907;90.1;88.7;16.0
02;2021-12-03;171;207;5215;405332;399153;77122;90.2;88.8;17.2
02;2021-12-04;134;172;4323;405466;399325;81445;90.2;88.8;18.1
02;2021-12-05;21;20;1097;405487;399345;82542;90.2;88.8;18.4
02;2021-12-06;113;119;3773;405600;399464;86315;90.2;88.9;19.2
02;2021-12-07;132;127;4583;405732;399591;90898;90.3;88.9;20.2
02;2021-12-08;138;164;5293;405870;399755;96191;90.3;88.9;21.4
02;2021-12-09;147;189;4986;406017;399944;101177;90.3;89.0;22.5
02;2021-12-10;183;245;6025;406200;400189;107202;90.4;89.0;23.8
02;2021-12-11;147;202;4968;406347;400391;112170;90.4;89.1;25.0
02;2021-12-12;58;20;1703;406405;400411;113873;90.4;89.1;25.3
02;2021-12-13;111;139;4773;406516;400550;118646;90.4;89.1;26.4
02;2021-12-14;139;167;5480;406655;400717;124126;90.5;89.1;27.6
02;2021-12-15;121;207;5221;406776;400924;129347;90.5;89.2;28.8
02;2021-12-16;162;215;6169;406938;401139;135516;90.5;89.2;30.1
02;2021-12-17;165;258;7067;407103;401397;142583;90.6;89.3;31.7
02;2021-12-18;180;230;4992;407283;401627;147575;90.6;89.3;32.8
02;2021-12-19;77;29;1842;407360;401656;149417;90.6;89.3;33.2
03;2020-12-27;0;0;0;0;0;0;0.0;0.0;0.0
03;2020-12-28;1;0;0;1;0;0;0.0;0.0;0.0
03;2020-12-29;0;0;0;1;0;0;0.0;0.0;0.0
03;2020-12-30;1;0;0;2;0;0;0.0;0.0;0.0
03;2020-12-31;0;0;0;2;0;0;0.0;0.0;0.0
03;2021-01-01;0;0;0;2;0;0;0.0;0.0;0.0
03;2021-01-02;0;0;0;2;0;0;0.0;0.0;0.0
03;2021-01-03;0;0;0;2;0;0;0.0;0.0;0.0
03;2021-01-04;0;0;0;2;0;0;0.0;0.0;0.0
03;2021-01-05;1;0;0;3;0;0;0.0;0.0;0.0
03;2021-01-06;12;0;0;15;0;0;0.0;0.0;0.0
03;2021-01-07;73;0;0;88;0;0;0.0;0.0;0.0
03;2021-01-08;141;1;0;229;1;0;0.1;0.0;0.0
03;2021-01-09;113;0;0;342;1;0;0.1;0.0;0.0
03;2021-01-10;4;0;0;346;1;0;0.1;0.0;0.0
03;2021-01-11;411;1;0;757;2;0;0.3;0.0;0.0
03;2021-01-12;607;1;0;1364;3;0;0.5;0.0;0.0
03;2021-01-13;743;2;0;2107;5;0;0.7;0.0;0.0
03;2021-01-14;837;5;0;2944;10;0;1.0;0.0;0.0
03;2021-01-15;374;3;0;3318;13;0;1.1;0.0;0.0
03;2021-01-16;260;0;0;3578;13;0;1.2;0.0;0.0
03;2021-01-17;37;0;0;3615;13;0;1.2;0.0;0.0
03;2021-01-18;874;1;0;4489;14;0;1.5;0.0;0.0
03;2021-01-19;1190;2;0;5679;16;0;1.9;0.0;0.0
03;2021-01-20;1327;3;0;7006;19;0;2.4;0.0;0.0
03;2021-01-21;1202;3;0;8208;22;0;2.8;0.0;0.0
03;2021-01-22;1108;5;0;9316;27;0;3.2;0.0;0.0
03;2021-01-23;449;1;0;9765;28;0;3.3;0.0;0.0
03;2021-01-24;1;0;0;9766;28;0;3.3;0.0;0.0
03;2021-01-25;214;0;0;9980;28;0;3.4;0.0;0.0
03;2021-01-26;739;14;0;10719;42;0;3.7;0.0;0.0
03;2021-01-27;703;10;0;11422;52;0;3.9;0.0;0.0
03;2021-01-28;1014;56;0;12436;108;0;4.2;0.0;0.0
03;2021-01-29;823;78;0;13259;186;0;4.5;0.1;0.0
03;2021-01-30;556;6;0;13815;192;0;4.7;0.1;0.0
03;2021-01-31;0;1;0;13815;193;0;4.7;0.1;0.0
03;2021-02-01;176;82;0;13991;275;0;4.8;0.1;0.0
03;2021-02-02;731;263;0;14722;538;0;5.0;0.2;0.0
03;2021-02-03;972;455;0;15694;993;0;5.3;0.3;0.0
03;2021-02-04;1514;647;0;17208;1640;0;5.9;0.6;0.0
03;2021-02-05;884;307;0;18092;1947;0;6.2;0.7;0.0
03;2021-02-06;146;15;0;18238;1962;0;6.2;0.7;0.0
03;2021-02-07;2;0;0;18240;1962;0;6.2;0.7;0.0
03;2021-02-08;145;63;0;18385;2025;0;6.3;0.7;0.0
03;2021-02-09;587;431;0;18972;2456;0;6.5;0.8;0.0
03;2021-02-10;490;416;0;19462;2872;0;6.6;1.0;0.0
03;2021-02-11;934;529;0;20396;3401;0;7.0;1.2;0.0
03;2021-02-12;1042;565;0;21438;3966;0;7.3;1.4;0.0
03;2021-02-13;125;160;0;21563;4126;0;7.4;1.4;0.0
03;2021-02-14;4;4;0;21567;4130;0;7.4;1.4;0.0
03;2021-02-15;301;856;0;21868;4986;0;7.5;1.7;0.0
03;2021-02-16;546;1132;0;22414;6118;0;7.6;2.1;0.0
03;2021-02-17;431;1305;0;22845;7423;0;7.8;2.5;0.0
03;2021-02-18;344;1240;0;23189;8663;0;7.9;3.0;0.0
03;2021-02-19;492;767;0;23681;9430;0;8.1;3.2;0.0
03;2021-02-20;115;181;0;23796;9611;0;8.1;3.3;0.0
03;2021-02-21;2;1;0;23798;9612;0;8.1;3.3;0.0
